ID,Observation Title,Audit CheckList / Control,Parent Audit AreaName,Audit Area,SBU,Region,Brand,Level,Location Code,Location,Department,Reviewer,Lead Auditor,Support Auditor,Auditee,Sub Process,Repeat Observation,Observation Type,Risk,Category,Observation Details,Short Observation,Root Cause,Impact/Concerns/Implications,Financial Currency,Financial Implications,Target Completion Date,Observation Logged Date,ACM PageNo.,ACM PointNo.,ACM RefDate,Share With ED,Share With AC,Audit Report No.,Report Status,Observation Status,Last Updated On,Recommendation,Corrective Action Plan,Preventive Action Plan,Short Action Plan,Target Date,Revised Target Date,Revised Current Status,Follow-Up Frequency,Closure Date,Closure Reason,Age as on 03-Aug-2020,Age (as per Logged date),Age (as per Target date),Actual Audit Start date,Status,Other Auditee,Escalator 1,Escalator 2,Escalator 3,Auditee Report Release Date,Quarter,Financial Year,Action Plan Status,Auditee Current Status,Last Updated By,Audit Type,Root Cause Category,Attachments
377,Prepare and submit revised report on ‘market catchment’ analysis,Placeholder for Checklist,,Review of property management and Capex,Lifestyle International Pvt Ltd (Max Division),,,,,Max Corporate office,E-Commerce,Manmohan Vyas,Kanika upreti,,Vishnu Balan,Project feasibility reports and approvals,No,Routine,Medium,Process Improvement,"Unlike IRR and sales projections, market catchment report is not being revised in case of delays (> a year) in store opening from original planned dates (as mentioned in term sheets). At present, property approval note (sent to senior management & board) contains key information on market catchment like area demographics, competitors presence, retail sales potential etc. It is pertinent to note that market catchment may change significantly over a period of time and therefore it is important to assess the market again and prepare a revised catchment report. Our review of market catchment reports for 20 sampled stores opened during CY 2018 & 2019 showed the following: For 8 properties, area demographic was not presented For 7 properties, retail share of city was not captured For 8 properties, SWOT analysis was not carried out For 5 properties, sales projections were not presented.",.,,Significant market change could possibly impact decision making process. Non-standardisation of market catchment report.,Rs.,1 Lakh,,16-Jul-20,0,,,No,No,2020 - 2021/553,Audit Report Issued,0%,16-Jul-20,"Revised market catchment report should be prepared and submitted (highlighting changes like entry / exit of competitor(s) from market, new developments etc.) to Senior Management for review and approval, in case store opening is delayed by over a year. De",Revised IRR is prepared for change in commercials and an Internal approval note is signed off by ED for any commercial changes. Revised market catchment study is not required as at end of every quarter we obtain/compile the competition mapping for all cit,Revised IRR is basis change in commercials with Internal approval note is signed off by ED Revised market catchment inst needed.,,,,,,,,,1,,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Kanika upreti,Regular Review,,
376,Non-Mainitenance of Inward Register or Security Inward Register,Placeholder for Checklist,,Funcity Store Audit - HY1,Citymax Hotels (India) Pvt Ltd,,,,,Phoenix Market City,Corporate Business development,Kiran Rao,Indhu PS,,Venkata Ramana,Machine Productivity and Fixed Assets,No,Routine,Medium,Process Improvement,"During Apr to Sep 2019, it was observed that Security Inward register was not maintained at the outlet, Due to this it was not possible to track whether returnable goods have been returned within expected date.",.,,.,Rs.,1 Lakh,15-May-20,16-Jul-20,0,,,No,No,2020 - 2021/552,Audit Report Issued,0%,16-Jul-20,Control Parameter to be strictly followed.,The same will be checked and followed,Will be followed,,15-May-20,15-May-20,,,,,3,1,3,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Indhu PS,Regular Review,,
375,Fire panel indicating fault,Placeholder for Checklist,,Funcity Store Audit - HY1,Citymax Hotels (India) Pvt Ltd,,,,,Phoenix Market City,Marketing,Kiran Rao,Indhu PS,,Venkata Ramana,Safety and Security,No,Routine,Medium,Process Improvement,"As on the date of audit i.e 09-02-2020, it was observed that the fire panel was indicating fault . Refer attached annexure for details.",Fire panel indicated fault,,.,Rs.,1 Lakh,15-May-20,16-Jul-20,0,,,No,No,2020 - 2021/552,Audit Report Issued,0%,16-Jul-20,Control parameter to be strictly followed.,The same will be addressed and cleared,Will be cleared,,15-May-20,15-May-20,,,,,3,1,3,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Indhu PS,Regular Review,,
374,Non display of certain emergency numbers.,Placeholder for Checklist,,Funcity Store Audit - HY1,Citymax Hotels (India) Pvt Ltd,,,,,Phoenix Market City,Marketing,Kiran Rao,Indhu PS,,Venkata Ramana,Safety and Security,No,Routine,Medium,Process Improvement,"As on date of audit i.e 09-01-2020, it was observed that emergency contact nos of Ambulance , Nearest police station , fire station were not displayed.It was informed that due to regulations of Mall the same were not dispalyed and mall has its own Ambulance and Doctor team for emergency situations. Refer attached annexure for details.","Non display of emergency numbers such as ambulance, police station and fire station",,.,Rs.,1 Lakh,15-May-20,16-Jul-20,0,,,No,No,2020 - 2021/552,Audit Report Issued,0%,16-Jul-20,Control Parameter to be strictly followed.,The same will be discussed with mall team and displayed,"Will be displayed, request to share the format from lifestyle..",,15-May-20,15-May-20,,,,,3,1,3,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Indhu PS,Regular Review,,
373,Duplication of asset code and mismatch in asset codes,Placeholder for Checklist,,Funcity Store Audit - HY1,Citymax Hotels (India) Pvt Ltd,,,,,Chennai Citi Centre,Marketing,Kiran Rao,Indhu PS,,Venkata Ramana,Machine Productivity and Fixed Assets,Yes,Routine,Medium,Process Improvement,"[Repeat Observation HY2 18-19] As on the date of audit (i.e., 9th Jan, 2020), we observed that there was duplication of asset code (FC CCC UNI 09474) for Super bike 1 & 2 and mismatch of asset code for single catcher machine (i.e., FC CCC UNI 07266 has been recorded instead of FC CCC UNI 08266). Refer the attached annexure for details",.,,.,Rs.,1 Lakh,30-Apr-20,16-Jul-20,0,,,No,No,2020 - 2021/548,Audit Report Issued,0%,16-Jul-20,Control parameter to be strictly followed,"FC CCC UNI 09474 A & FC CCC UNI 09474 B are the correct asset code for Super bike 1 & 2, the same will be corrected , also the single catcher will be rectified",Will be corrected,,30-Apr-20,30-Apr-20,,,,,4,1,4,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Indhu PS,Regular Review,,
372,Non-availability of pay out chart,Placeholder for Checklist,,Funcity Store Audit - HY1,Citymax Hotels (India) Pvt Ltd,,,,,Chennai Citi Centre,Marketing,Kiran Rao,Indhu PS,,Venkata Ramana,Fair Play,No,Routine,Medium,Process Improvement,"As on the date of audit (i.e., 09th Jan, 2020) we observed that the store does not have any Pay Out chart for tickets to be issued for each category of games.",.,,.,Rs.,1 Lakh,30-Apr-20,16-Jul-20,0,,,No,No,2020 - 2021/548,Audit Report Issued,0%,16-Jul-20,Control parameter to be strictly followed,The same will be made available,Will be displayed,,30-Apr-20,30-Apr-20,,,,,4,1,4,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Indhu PS,Regular Review,,
371,Non-availability of smoke detectors,Placeholder for Checklist,,Funcity Store Audit - HY1,Citymax Hotels (India) Pvt Ltd,,,,,Chennai Citi Centre,Marketing,Kiran Rao,Indhu PS,,Venkata Ramana,Safety and Security,No,Routine,Medium,Process Improvement,"As on the date of audit (i.e., 9th Jan, 2020), we observed that the smoke detectors were not available at the outlet.",Smoke detectors not available at the outlet,,.,Rs.,1 Lakh,31-May-20,16-Jul-20,0,,,No,No,2020 - 2021/548,Audit Report Issued,0%,16-Jul-20,Control parameter to be strictly followed,Again call will be taken with Business head on adding any facility to the store,To be discussed and closed,,31-May-20,31-May-20,,,,,3,1,3,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Indhu PS,Regular Review,,
370,Non-display of emergency contact numbers,Placeholder for Checklist,,Funcity Store Audit - HY1,Citymax Hotels (India) Pvt Ltd,,,,,Chennai Citi Centre,Marketing,Kiran Rao,Indhu PS,,Venkata Ramana,Safety and Security,No,Routine,Medium,Process Improvement,"As on the date of audit (i.e., 9th Jan, 2020), we observed that the store had an internal document with regard to the emergency contact numbers but the same was not displayed in the store premises",Emergency contact number list not dispayed,,.,Rs.,1 Lakh,30-Apr-20,16-Jul-20,0,,,No,No,2020 - 2021/548,Audit Report Issued,0%,16-Jul-20,Control parameter to be strictly followed,The same will be displayed,Will be completed,,30-Apr-20,30-Apr-20,,,,,4,1,4,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Indhu PS,Regular Review,,
369,Store Critical licenses,Placeholder for Checklist,,SPAR Store Audits HY2,Max Hypermarkets India Pvt Ltd,,,,,WSM - Gzb,Spar Stores,Tushar Dahale,Manoj Agarwal,,Venkata Ramana,HR Activities,Yes,Routine,Medium,Process Improvement,"As a part of statutory compliances, all the copies of necessary licenses must be displayed in store or a copy of the same must be kept with HR for their record. However on verification of licenses, it was noted that copies of below licenses were not available at store:- OTC-Drugs-(Over The Counter - Drugs) Insecticides.",Copy of Critical Licenses OTC-Drugs-(Over The Counter - Drugs) & Insecticides were not available at store.,,Legal compliance is not followed. It may lead to legal consequences and penalties.,Rs.,1 Lakh,30-Apr-20,16-Jul-20,0,,,No,No,2020 - 2021/532,Audit Report Issued,0%,16-Jul-20,"Valid documents of compliances must be available at stores for verification by legal authorities.,Valid documents of compliances must be available at stores for verification by legal authorities.","The same have been informed to legal team as these Licenses are not being approved by UP govt now. ,This was informed to Audit Team earlier also, that these Licenses are not getting issued by Govt. Department. Status of the same has been updated to Manage","Have removed all stocks from the floor and have been kept under not for sale ,Removed the articles from Floor till the time Govt. Department issue the above license.",,30-Apr-20,30-Apr-20,,,,,4,1,4,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Manoj Agarwal,Regular Review,,
368,Delay in regularization of Missing Transactions,Placeholder for Checklist,,SPAR Store Audits HY2,Max Hypermarkets India Pvt Ltd,,,,,WSM - Gzb,Spar Stores,Tushar Dahale,Manoj Agarwal,,Venkata Ramana,Cash Admin & Credit Card Operations,Yes,Routine,Medium,Process Improvement,"We have verified data from Sep 2019 to Dec 2019 & observed that the process of updating missing transaction in 24 hours is not being adhered in many cases. In 29 instances, delay ranging from 4 to 11 days valued Rs. 98K (approx.) were observed in updating missing transactions. Days No. of Instances Amt. (in Rs.) 4-7 days 14 55,007 8-15 days 15 42,980","In 29 instances, delay ranging from 4 to 11 days valued Rs. 98K (approx.) were observed in updating missing transactions.",,Impact the process of regularization of the revenue.,Rs.,1 Lakh,,16-Jul-20,0,,,No,No,2020 - 2021/532,Audit Report Issued,0%,16-Jul-20,"Missing transactions should be regularized within defined TAT of 24 hours to rule out the risk of unrecorded entries.,Missing Transactions should be updated on daily basis using correct tender mode. ","Discussed with team and sensitised for timely updation of missing transaction.,Review and followup is going on for timely closure of Missing Transaction. Now it is getting updated timely.","Have briefed to team for timely updation of the same. ,Review and followup is going on for timely closure of Missing Transaction. Now it is getting updated timely.",,,,,,,,,1,,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Manoj Agarwal,Regular Review,,
367,RTV Created but pending for return,Placeholder for Checklist,,SPAR Store Audits HY2,Max Hypermarkets India Pvt Ltd,,,,,WSM - Gzb,Spar Stores,Tushar Dahale,Manoj Agarwal,,Venkata Ramana,"Stock Transfer, Negative Stock",Yes,Routine,Medium,Process Improvement,"While reviewing the RTV report we had observed in case of 37 RTV material valued Rs. 6.51 Lacs was pending for pick up from the store. The laid down period of 21 days has elapsed and there was no follow up with the vendors via mail. Monthly aging of RTV is shown below:- Month Value Oct-19 3,206 Nov-19 22,115 Dec-19 135,016 Jan-20 490,885",.,,Inventory shrinkage/ Vendor disputes.,Rs.,1 Lakh,30-Apr-20,16-Jul-20,0,,,No,No,2020 - 2021/532,Audit Report Issued,0%,16-Jul-20,Tracker should be maintained to review the pending RTV at store. In case of any delay the same should be escalated to concerned category team for followup with vendor to pick the RTV materials.,"The same process is being adhered, there are some cases where Courier RTV conditions is planned so can not dispatch until unless will handover it.",Already ask MPR team to arrange RTV pick ups on time.,,30-Apr-20,30-Apr-20,,,,,4,1,4,,Open,,,,,30-Jul-20,Q2,2020 - 2021,0,0%,Manoj Agarwal,Regular Review,,
